Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
ERR579147_1	(1, 32.47678529282351)	(2, 32.59314637827911)	(3, 31.43524956812924)	(4, 36.02887953654237)	(5, 36.426794650576205)	(6, 36.515828392163236)	(7, 36.49183734146883)	(8, 36.504808386190824)	(9, 36.52283097817098)	(10, 36.47397515695539)	(12, 36.472028580473534)	(14, 38.50608076996)	(16, 38.501914807217155)	(18, 38.4854206134861)	(20, 38.46516007065006)	(22, 38.3787915648205)	(24, 38.29419412394536)	(26, 38.210999565403746)	(28, 38.14519642863509)	(30, 38.0478808352314)	(32, 37.923367850123384)	(34, 37.837323346561334)	(36, 37.73691883613754)	(38, 37.60726063517766)	(40, 37.612312052340556)	(42, 37.79659928625052)	(44, 37.81278122531686)	(46, 37.73237077058003)	(48, 37.625372446493316)	(50, 37.518125159090246)	(52, 37.34738681405871)	(54, 37.18351333618311)	(56, 36.98644446325333)	(58, 36.81108316982743)	(60, 36.601231643134724)	(62, 36.3907820554808)	(64, 36.1218633477733)	(66, 35.91023455058186)	(68, 35.673571885038555)	(70, 35.392172071392224)	(72, 35.12451895648087)	(74, 34.883912478876105)	(76, 33.409520795897876)	(78, 34.29173101720736)	(80, 34.35873276071814)	(82, 34.22489481992642)	(84, 34.07758289911219)	(86, 33.835950438177775)	(88, 33.59310064979204)	(90, 33.54044211784378)	(92, 33.44408514443944)	(94, 33.314988408641625)	(96, 33.13554044553935)	(98, 32.955327691379054)	(100, 31.844681886234653)
ERR579147_2	(1, 31.87014972638493)	(2, 31.830653479204127)	(3, 31.838950591195832)	(4, 35.63378691742721)	(5, 35.63570884085558)	(6, 35.63129260083418)	(7, 35.60859906831492)	(8, 35.58423092347372)	(9, 35.57363609485954)	(10, 35.58065819515763)	(12, 35.549632620066944)	(14, 37.46050571725776)	(16, 37.42040978292486)	(18, 37.38841814638543)	(20, 37.341480137587716)	(22, 37.270717600039944)	(24, 37.19468928735451)	(26, 37.11137911314732)	(28, 37.03130209258501)	(30, 36.95261326660036)	(32, 36.892198571798524)	(34, 36.849439587308666)	(36, 36.755456098011486)	(38, 36.65396190961434)	(40, 36.51895481564941)	(42, 36.380873778629834)	(44, 36.47697805498362)	(46, 36.38776146449597)	(48, 36.25693763594468)	(50, 35.32573283380566)	(52, 35.29488343372829)	(54, 35.732251902532724)	(56, 35.64507255191992)	(58, 35.77618173143429)	(60, 35.66050778317063)	(62, 35.432123573957455)	(64, 35.19817773995533)	(66, 34.94585980002327)	(68, 34.677742153934815)	(70, 34.41645596653721)	(72, 34.16920367619048)	(74, 33.930075887432515)	(76, 33.672261058117385)	(78, 33.43642937610498)	(80, 33.228661975622074)	(82, 33.05220426528788)	(84, 32.86879993593068)	(86, 32.69844663386687)	(88, 32.536753188433394)	(90, 32.36969594107704)	(92, 32.18742565217994)	(94, 31.986784753448518)	(96, 31.772756973477193)	(98, 31.543956771631777)	(100, 30.481511784042475)
ERR579148_1	(1, 32.76783348569148)	(2, 32.78001599847731)	(3, 32.635398443773916)	(4, 36.667477261606365)	(5, 36.67361897804265)	(6, 36.67944658530854)	(7, 36.64993465467958)	(8, 36.65071943375368)	(9, 36.59014855723397)	(10, 36.613851346784465)	(12, 36.607974838497846)	(14, 38.853387961486675)	(16, 38.78898447472964)	(18, 38.75837799400615)	(20, 38.75143357457708)	(22, 38.7040190480418)	(24, 38.623791006991894)	(26, 38.53901641048536)	(28, 38.45091399784262)	(30, 38.32695714376516)	(32, 38.28937796817092)	(34, 38.19590479999638)	(36, 38.10472884684189)	(38, 38.12995654451947)	(40, 38.05635128006604)	(42, 37.9503995010043)	(44, 38.04734557125437)	(46, 38.00105081031025)	(48, 37.91296208026995)	(50, 37.815565268492556)	(52, 37.635579028949294)	(54, 37.46992781860739)	(56, 37.21064411959706)	(58, 37.064105403564724)	(60, 36.86638753770366)	(62, 36.62479509503976)	(64, 36.40818110978165)	(66, 36.19109197121932)	(68, 35.9539348511358)	(70, 35.687682195035705)	(72, 35.44381030633652)	(74, 35.19865903136781)	(76, 33.77456880241923)	(78, 34.64390790890056)	(80, 34.75427483039867)	(82, 34.69322353282122)	(84, 34.46641432384297)	(86, 34.3260778065787)	(88, 34.15854234791598)	(90, 34.13296606826923)	(92, 34.04580737754303)	(94, 33.93557111376229)	(96, 33.75640896777712)	(98, 33.55518379482534)	(100, 32.44693771543805)
ERR579148_2	(1, 31.864467770780056)	(2, 31.85248872497396)	(3, 31.852209902005452)	(4, 35.66865102167111)	(5, 35.647754133956724)	(6, 35.64354742606911)	(7, 35.61456374266451)	(8, 35.60962921328774)	(9, 35.60306361699373)	(10, 35.600646289446715)	(12, 35.571613569454186)	(14, 37.689058153558655)	(16, 37.65333201678229)	(18, 37.623361636663134)	(20, 37.57221847023895)	(22, 37.51531608051095)	(24, 37.46388881368138)	(26, 37.36886426304496)	(28, 37.30715669440255)	(30, 37.26048298443956)	(32, 37.21795444454502)	(34, 37.148705805920386)	(36, 37.06214210020762)	(38, 36.95213506117199)	(40, 36.83624575224431)	(42, 36.69112498182916)	(44, 36.76496482593154)	(46, 36.67538022819211)	(48, 36.52992136289798)	(50, 35.58357618258065)	(52, 35.558408376549245)	(54, 35.99220609721554)	(56, 35.89415816592626)	(58, 35.96762048446522)	(60, 35.83151628760338)	(62, 35.615564964434725)	(64, 35.38533678975431)	(66, 35.13707135253483)	(68, 34.875685877970085)	(70, 34.64789546274832)	(72, 34.4490699161424)	(74, 34.22144525117249)	(76, 34.02357141526372)	(78, 33.805864787535036)	(80, 33.65228658074264)	(82, 33.53537914287995)	(84, 33.40568055366569)	(86, 33.24483469653886)	(88, 33.14595463449402)	(90, 33.03185011598935)	(92, 32.912555088210276)	(94, 32.782841044336784)	(96, 32.635317984648914)	(98, 32.454803575348265)	(100, 31.4126925436537)
ERR579149_1	(1, 31.557989595950005)	(2, 27.84332704040605)	(3, 29.64651676245939)	(4, 34.931367680931274)	(5, 35.29661015971166)	(6, 35.383282075438544)	(7, 35.47697008927424)	(8, 35.497890654137464)	(9, 37.15823938966823)	(10, 37.14894716301584)	(12, 37.023548015000216)	(14, 38.10848816050164)	(16, 38.20285269461957)	(18, 37.95847300082408)	(20, 38.07050120831548)	(22, 37.96265591780832)	(24, 37.84034871454851)	(26, 37.63734694102361)	(28, 37.438061465411025)	(30, 37.215976123245554)	(32, 37.08082694205174)	(34, 37.33855520404454)	(36, 37.358070639901)	(38, 37.244004636028734)	(40, 37.07235937038554)	(42, 36.793112785378305)	(44, 36.71759159933549)	(46, 36.48846112486906)	(48, 36.27450029453837)	(50, 35.880300025231165)	(52, 35.60242140441561)	(54, 35.3775236011001)	(56, 35.10960168865169)	(58, 34.76486180826103)	(60, 34.41037965812566)	(62, 33.97824893134764)	(64, 33.41975004366931)	(66, 33.0247069172717)	(68, 32.51531074978506)	(70, 31.842257155341585)	(72, 31.25182784271494)	(74, 30.800805220174645)	(76, 29.838175005625867)	(78, 30.414356765438875)	(80, 30.344809777519927)	(82, 30.054013275471274)	(84, 29.73697830907173)	(86, 29.448542100627737)	(88, 29.177382757728942)	(90, 28.884858786816643)	(92, 28.567663253728416)	(94, 28.24060690116782)	(96, 27.83079242624607)	(98, 27.36101253532231)	(100, 26.197372733457723)
ERR579149_2	(1, 31.08102176226793)	(2, 31.210569285234318)	(3, 31.26530930725519)	(4, 34.77904297847273)	(5, 34.77718961609297)	(6, 34.77329462807121)	(7, 34.673564669663286)	(8, 34.717889730918344)	(9, 36.17092861680269)	(10, 36.13803649653032)	(12, 36.06441764019948)	(14, 37.19659182646838)	(16, 37.08094105927854)	(18, 36.97406326044273)	(20, 36.88892648500582)	(22, 36.822001019737485)	(24, 36.69985262590269)	(26, 36.690615346524524)	(28, 36.519813331388974)	(30, 36.352018309113696)	(32, 36.216084811314474)	(34, 36.05989331573622)	(36, 35.8732021487925)	(38, 35.79543321270286)	(40, 35.82946356772783)	(42, 35.679855935853055)	(44, 35.48796576011095)	(46, 35.263497542191374)	(48, 35.02931121034551)	(50, 34.25138658594095)	(52, 34.256136233570246)	(54, 34.487367477403424)	(56, 34.28662667274453)	(58, 33.95676431107658)	(60, 33.62190486856454)	(62, 33.21189179662112)	(64, 32.83158395550084)	(66, 32.272342296077426)	(68, 31.827880850179895)	(70, 31.441932507436896)	(72, 31.05576969984363)	(74, 30.643711540186523)	(76, 30.25418223506103)	(78, 29.8951555650442)	(80, 29.51932932327514)	(82, 29.156657117993174)	(84, 28.822118441669076)	(86, 28.40456699711966)	(88, 28.111843301389605)	(90, 27.801312387449883)	(92, 27.38441419911004)	(94, 27.006539591150315)	(96, 26.525108806094085)	(98, 25.830196923687023)	(100, 23.861819145571197)
ERR579150_1	(1, 32.598737435491344)	(2, 32.69960338174453)	(3, 31.84873883870698)	(4, 36.21913225557103)	(5, 36.511164447037004)	(6, 36.5883759367623)	(7, 36.55244329193667)	(8, 36.49729413680894)	(9, 36.538416259257815)	(10, 36.5132466516829)	(12, 36.521816218299364)	(14, 38.65868997796617)	(16, 38.640936570997226)	(18, 38.65051458620768)	(20, 38.59125693156339)	(22, 38.53615518967588)	(24, 38.496297493249244)	(26, 38.421738196935365)	(28, 38.331433623961175)	(30, 38.180272271207755)	(32, 38.11432654326299)	(34, 38.03016357477757)	(36, 37.831241113074924)	(38, 37.747200378832176)	(40, 37.83771793161793)	(42, 37.841302606875985)	(44, 37.94768434919193)	(46, 37.8410079315927)	(48, 37.72620263432752)	(50, 37.60910820316771)	(52, 37.45148379368332)	(54, 37.31066222200045)	(56, 37.13869062782236)	(58, 36.9266629559981)	(60, 36.70559197136143)	(62, 36.525191968910306)	(64, 36.314458370866134)	(66, 36.015805627806145)	(68, 35.80099198076426)	(70, 35.55812688169286)	(72, 35.319358695953866)	(74, 35.06856239039148)	(76, 33.516663584741686)	(78, 34.47092523044019)	(80, 34.50476423891824)	(82, 34.40043810451881)	(84, 34.23307608657423)	(86, 34.100040520747996)	(88, 33.88855967819451)	(90, 33.8018890346345)	(92, 33.74114503992109)	(94, 33.576345164990094)	(96, 33.38970538444993)	(98, 33.19529818744191)	(100, 32.07144849598714)
ERR579150_2	(1, 31.848992473151334)	(2, 31.81020048681541)	(3, 31.807443464184608)	(4, 35.61220101916195)	(5, 35.61156225995679)	(6, 35.6054912024559)	(7, 35.58866656975467)	(8, 35.573872377203315)	(9, 35.54797401151955)	(10, 35.546883481247704)	(12, 35.507808676156934)	(14, 37.48619090344481)	(16, 37.42155899728734)	(18, 37.397693504852114)	(20, 37.34083923675162)	(22, 37.27718150983016)	(24, 37.203447947986376)	(26, 37.117394037008125)	(28, 37.036119916181946)	(30, 36.961325729294934)	(32, 36.93267746004685)	(34, 36.856510271718676)	(36, 36.76477588638042)	(38, 36.63435200094173)	(40, 36.505409370524674)	(42, 36.34683383831073)	(44, 36.43104774738576)	(46, 36.32310790790024)	(48, 36.1712849711589)	(50, 35.18429212354209)	(52, 35.16365783763389)	(54, 35.61970196626814)	(56, 35.65878771386616)	(58, 35.729805860353736)	(60, 35.562789406787886)	(62, 35.33099100597997)	(64, 35.09859716542203)	(66, 34.84923954209134)	(68, 34.609601465647145)	(70, 34.36473957785404)	(72, 34.12173438894285)	(74, 33.895012037015434)	(76, 33.66190401119359)	(78, 33.45194252933403)	(80, 33.2568993409315)	(82, 33.089771518389)	(84, 32.92125628891638)	(86, 32.771819938751825)	(88, 32.610644917390765)	(90, 32.4459614964839)	(92, 32.29385321777428)	(94, 32.1347790290685)	(96, 31.951192568508205)	(98, 31.74985907338025)	(100, 30.725969391567247)
ERR579151_1	(1, 32.5765146604703)	(2, 32.69814922150549)	(3, 31.617998086502812)	(4, 36.06478696476922)	(5, 36.44167120023745)	(6, 36.552478056084496)	(7, 36.52150401638353)	(8, 36.55208323488759)	(9, 36.51918989525686)	(10, 36.53603362629862)	(12, 36.52798874173981)	(14, 38.62258060015425)	(16, 38.546121855086604)	(18, 38.48030777279778)	(20, 38.494930951944475)	(22, 38.3722201100759)	(24, 38.35191625882308)	(26, 38.269138987920115)	(28, 38.149243980448766)	(30, 38.096302302261776)	(32, 38.03574296647275)	(34, 37.9077950743373)	(36, 37.862827005104265)	(38, 38.02788656439489)	(40, 38.045112188463364)	(42, 37.964241289320015)	(44, 37.91536493397683)	(46, 37.82879755451928)	(48, 37.73839636459854)	(50, 37.59664341608507)	(52, 37.42853199795718)	(54, 37.25078410098753)	(56, 37.12864402929847)	(58, 36.945633812396)	(60, 36.69725345504814)	(62, 36.408825615901975)	(64, 36.219918126709)	(66, 36.01180237401738)	(68, 35.79920491966796)	(70, 35.544820035284516)	(72, 35.30403956463811)	(74, 35.02444471642432)	(76, 33.46387986589605)	(78, 34.420244422203915)	(80, 34.52419446246364)	(82, 34.4169402400454)	(84, 34.30526706879534)	(86, 34.12550726267693)	(88, 33.96099072920064)	(90, 33.87644111496891)	(92, 33.74860128825589)	(94, 33.565435037299586)	(96, 33.41214578760429)	(98, 33.24324390573845)	(100, 32.04744894455464)
ERR579151_2	(1, 31.96281205450747)	(2, 31.965844649091167)	(3, 31.995577477787815)	(4, 35.81797590807755)	(5, 35.82180130242995)	(6, 35.79462522205359)	(7, 35.73932040876144)	(8, 35.76024693487699)	(9, 35.75516430797607)	(10, 35.74670753532905)	(12, 35.72240512477786)	(14, 37.69748027403369)	(16, 37.67619136448153)	(18, 37.65013075478775)	(20, 37.63216036358281)	(22, 37.55737217917087)	(24, 37.475553075546614)	(26, 37.3903274310832)	(28, 37.35525808414374)	(30, 37.24897687719964)	(32, 37.23492198286642)	(34, 37.14149569712736)	(36, 37.044908420447896)	(38, 36.91046273611751)	(40, 36.773227575070166)	(42, 36.6294718801952)	(44, 36.61792124282468)	(46, 36.62431549232339)	(48, 36.504411546067715)	(50, 35.512739005012605)	(52, 35.50507048807448)	(54, 35.95256342894156)	(56, 35.86179815956191)	(58, 35.65707141147863)	(60, 35.41886517204931)	(62, 35.16125259718085)	(64, 34.87268054280309)	(66, 34.935351650388654)	(68, 34.80391457099286)	(70, 34.59643840005318)	(72, 34.376201431814046)	(74, 34.10232834424722)	(76, 33.89323773072384)	(78, 33.6469455608621)	(80, 33.47626344223027)	(82, 33.29903576544143)	(84, 33.13482289462882)	(86, 32.967065422493135)	(88, 32.81475221764519)	(90, 32.66416551018922)	(92, 32.531820024169704)	(94, 32.342632285954565)	(96, 32.13600623820478)	(98, 31.91725968958354)	(100, 30.82100748931458)
ERR579152_1	(1, 30.914577850306532)	(2, 31.302134024798665)	(3, 31.493364684913086)	(4, 35.34184055841563)	(5, 35.172455365360456)	(6, 35.2475335100721)	(7, 35.286466491663816)	(8, 35.28518478285762)	(9, 36.70342151554906)	(10, 36.75479302142037)	(12, 36.6966942301605)	(14, 37.85218259379752)	(16, 37.74314854635847)	(18, 37.73824894955227)	(20, 37.69720889663613)	(22, 37.57505374170239)	(24, 37.41773695505593)	(26, 37.16080845333594)	(28, 36.968005785416025)	(30, 36.750057302004635)	(32, 32.053799655366745)	(34, 35.35199277777752)	(36, 36.513098607319264)	(38, 36.661073047387035)	(40, 36.56950274144941)	(42, 36.46835937867735)	(44, 36.322545456196394)	(46, 36.08016471997864)	(48, 35.8647467718758)	(50, 35.5946573032999)	(52, 35.348654406051786)	(54, 35.028844891068104)	(56, 34.68477604747497)	(58, 34.378310405075936)	(60, 33.981855878564744)	(62, 33.41507485714892)	(64, 33.077706726036865)	(66, 32.64283128053172)	(68, 32.140465690871224)	(70, 31.623009226874608)	(72, 31.10459720646635)	(74, 30.66776240963125)	(76, 29.745643395187006)	(78, 30.246871490815558)	(80, 30.112578025367245)	(82, 29.734514821773573)	(84, 29.418126635393868)	(86, 29.03860983367163)	(88, 28.726158143117274)	(90, 28.447209280541202)	(92, 28.10554334885801)	(94, 27.68952956005614)	(96, 27.19360843458802)	(98, 26.720648571228843)	(100, 25.52417370108724)
ERR579152_2	(1, 30.835718140502713)	(2, 30.960017655627272)	(3, 31.060288519015085)	(4, 34.60838538140234)	(5, 34.59554338958533)	(6, 34.591022523476795)	(7, 34.606804226641266)	(8, 34.590649768345)	(9, 36.02832298047072)	(10, 36.02051628755652)	(12, 35.91916778594468)	(14, 36.65542410126655)	(16, 36.809000283822684)	(18, 36.77108682056564)	(20, 36.69462080895008)	(22, 36.55246029403389)	(24, 36.40651851447299)	(26, 36.22350312241677)	(28, 36.02049999662832)	(30, 36.06777717161579)	(32, 36.014148938208706)	(34, 35.8719326735997)	(36, 35.697039677957726)	(38, 35.417533485368644)	(40, 35.38068277149549)	(42, 35.41822287872586)	(44, 35.27204771826522)	(46, 35.11087285257691)	(48, 34.853851846426494)	(50, 34.09332722245483)	(52, 34.18799247092053)	(54, 34.282908993600536)	(56, 34.201355405226494)	(58, 33.938427969494036)	(60, 33.64554819340617)	(62, 33.267422129530104)	(64, 32.886431232486835)	(66, 32.487261562402836)	(68, 32.104686739805366)	(70, 31.665167778867477)	(72, 31.233232011326734)	(74, 30.822804441895165)	(76, 30.36978851370718)	(78, 29.96579903230551)	(80, 29.619912314746607)	(82, 29.252385669564827)	(84, 28.9413917166372)	(86, 28.61766833953579)	(88, 28.243638743058746)	(90, 27.870119706942226)	(92, 27.434789217088035)	(94, 26.99277310389119)	(96, 26.432537530392764)	(98, 25.7636846968295)	(100, 24.03175716154879)
ERR579153_1	(1, 32.713732103410536)	(2, 32.756108193245346)	(3, 32.645188133156104)	(4, 36.698874695837304)	(5, 36.698907079003625)	(6, 36.6827670046397)	(7, 36.62634466208057)	(8, 36.611424118199864)	(9, 36.602992432771245)	(10, 36.601243008278786)	(12, 36.58825704616405)	(14, 38.813533463112314)	(16, 38.81462863626011)	(18, 38.83574630484165)	(20, 38.813120536991136)	(22, 38.75464358848081)	(24, 38.690430825970694)	(26, 38.59747076332556)	(28, 38.56000171478646)	(30, 38.485529832068295)	(32, 38.38763231457486)	(34, 38.264180281542295)	(36, 38.17621901702529)	(38, 38.13951848459387)	(40, 38.153912652602955)	(42, 38.09082233899481)	(44, 38.17628548130079)	(46, 38.10944101601858)	(48, 38.03277579862539)	(50, 37.93576452580612)	(52, 37.78354943572876)	(54, 37.614396346809365)	(56, 37.44054347429211)	(58, 37.29323659369515)	(60, 37.07574838258038)	(62, 36.88108310444158)	(64, 36.652193750331435)	(66, 36.38208559707604)	(68, 36.13508129804771)	(70, 35.90873419907953)	(72, 35.67869646508399)	(74, 35.39281002154676)	(76, 33.86318426010767)	(78, 34.856039954959144)	(80, 34.857960002334195)	(82, 34.72503643649553)	(84, 34.644953056362354)	(86, 34.47463743350584)	(88, 34.25919510770771)	(90, 34.1801062738364)	(92, 34.09630001134498)	(94, 34.022540938624985)	(96, 33.84951143256173)	(98, 33.66841595079585)	(100, 32.57122686939978)
ERR579153_2	(1, 31.958758271834295)	(2, 31.93507634277125)	(3, 31.93659821575274)	(4, 35.74938355165528)	(5, 35.73752552619385)	(6, 35.716674516143335)	(7, 35.70739516330244)	(8, 35.69745839415138)	(9, 35.68426904564853)	(10, 35.66394809260977)	(12, 35.6277049452355)	(14, 37.71363207420048)	(16, 37.687972082450585)	(18, 37.66415075907011)	(20, 37.61745905539826)	(22, 37.52283026808915)	(24, 37.48132175914053)	(26, 37.416958083468586)	(28, 37.34311930251876)	(30, 37.24794926535853)	(32, 37.2281826974569)	(34, 37.165643019928034)	(36, 37.079585760621896)	(38, 36.95305633519055)	(40, 36.84367099811439)	(42, 36.7158783575258)	(44, 36.80966113461487)	(46, 36.71877898728059)	(48, 36.52905966728796)	(50, 35.52707079210094)	(52, 35.558891450322484)	(54, 36.045170387615634)	(56, 35.93985965157452)	(58, 36.06325758135564)	(60, 35.93213394362199)	(62, 35.69866211339063)	(64, 35.48593633317367)	(66, 35.22765565599167)	(68, 34.99195594813564)	(70, 34.74707597938431)	(72, 34.52088617784314)	(74, 34.28090298122906)	(76, 34.06344033434206)	(78, 33.85954569080031)	(80, 33.69154064217774)	(82, 33.53683740020986)	(84, 33.374214314294065)	(86, 33.16227212791742)	(88, 33.077078252182716)	(90, 32.98258350727513)	(92, 32.81761850989186)	(94, 32.67019496024477)	(96, 32.46796114932856)	(98, 32.298424651326755)	(100, 31.340205265807114)
ERR579154_1	(1, 32.560946957645655)	(2, 32.7054382391993)	(3, 31.567032678907292)	(4, 36.07578481324058)	(5, 36.4542542099921)	(6, 36.56347331945526)	(7, 36.54781750386449)	(8, 36.544763313582116)	(9, 36.52413206108441)	(10, 36.51883693236806)	(12, 36.50523467524349)	(14, 38.622501674778334)	(16, 38.60312409014783)	(18, 38.576742867495255)	(20, 38.51635529795898)	(22, 38.44311678628479)	(24, 38.41186090042868)	(26, 38.33705594081029)	(28, 38.242282233831496)	(30, 38.13869009148446)	(32, 37.99189954636462)	(34, 37.91893606359447)	(36, 37.82961436983349)	(38, 37.68547756448437)	(40, 37.78794656643946)	(42, 37.74788137128169)	(44, 37.81365939339584)	(46, 37.71574759866745)	(48, 37.6429264352395)	(50, 37.525512762938476)	(52, 37.36643463024306)	(54, 37.19837972653661)	(56, 37.01297330022496)	(58, 36.84992186732608)	(60, 36.6016879224474)	(62, 36.381694886205906)	(64, 36.16321520763435)	(66, 35.96012706494455)	(68, 35.691357793384604)	(70, 35.48028726621764)	(72, 35.23786519610799)	(74, 34.98474754795275)	(76, 33.41875861588291)	(78, 34.377651383009706)	(80, 34.46170850801582)	(82, 34.32256802525958)	(84, 34.17988943420988)	(86, 33.98148483403598)	(88, 33.7808003618437)	(90, 33.61519503844676)	(92, 33.57086069299071)	(94, 33.506306993441335)	(96, 33.35768640861676)	(98, 33.15579809107625)	(100, 32.06465900941309)
ERR579154_2	(1, 31.794982817519237)	(2, 31.77951812261611)	(3, 31.79004532527075)	(4, 35.56518035612126)	(5, 35.562963162659116)	(6, 35.54459811995289)	(7, 35.52520078905111)	(8, 35.51298744616561)	(9, 35.50021634904838)	(10, 35.494926541183574)	(12, 35.44985006055344)	(14, 37.413057328832345)	(16, 37.368789563890324)	(18, 37.34872391253673)	(20, 37.29409481576858)	(22, 37.22604647767045)	(24, 37.16606170197036)	(26, 37.07298964631085)	(28, 36.97191856642027)	(30, 36.89124439582655)	(32, 36.874930600509586)	(34, 36.79762505565127)	(36, 36.70997441025133)	(38, 36.59389539025286)	(40, 36.46035093842945)	(42, 36.29940109140017)	(44, 36.37244866512304)	(46, 36.279333161217224)	(48, 36.12401856893344)	(50, 35.14180073653914)	(52, 35.124637722567186)	(54, 35.603029024266974)	(56, 35.50922622758011)	(58, 35.29629955091368)	(60, 35.075033928221735)	(62, 35.17019905638836)	(64, 35.02447612131894)	(66, 34.80477662409534)	(68, 34.56022213942475)	(70, 34.32552234477093)	(72, 34.09460707295743)	(74, 33.86004328786832)	(76, 33.62216485950125)	(78, 33.41222354602142)	(80, 33.21113090539545)	(82, 33.03018699665147)	(84, 32.85637240551785)	(86, 32.70032366471188)	(88, 32.55261637449387)	(90, 32.40345772796286)	(92, 32.2417291554996)	(94, 32.07117455873641)	(96, 31.896677189483647)	(98, 31.655417010614038)	(100, 30.633912257029763)
ERR579155_1	(1, 32.740443527246555)	(2, 32.7624030167387)	(3, 32.71726670987302)	(4, 36.56918645401471)	(5, 36.56842886603261)	(6, 36.579310472299866)	(7, 36.59515410088284)	(8, 36.595482989477034)	(9, 36.59370347040545)	(10, 36.5875744363492)	(12, 36.576392224146524)	(14, 38.85165123491653)	(16, 38.83045203258139)	(18, 38.80682462903215)	(20, 38.81535196800656)	(22, 38.77455690256771)	(24, 38.73545797516701)	(26, 38.66880044266468)	(28, 38.62128663213092)	(30, 38.53968177314667)	(32, 38.51742616656432)	(34, 38.439314626682105)	(36, 38.3619480590732)	(38, 38.2303248486335)	(40, 38.04866565408489)	(42, 37.612358612377655)	(44, 37.84200620282128)	(46, 37.6656832183788)	(48, 37.58184438141806)	(50, 37.53115986186093)	(52, 37.44414673653618)	(54, 37.3024895781043)	(56, 36.33403735834099)	(58, 36.5515970167076)	(60, 36.70352682407746)	(62, 36.585636018024616)	(64, 36.28719074276893)	(66, 36.13514607377138)	(68, 35.87653598454898)	(70, 35.5575944073096)	(72, 35.0374279034247)	(74, 34.23724312729925)	(76, 34.072410589097856)	(78, 33.93162608564775)	(80, 33.79645812508856)	(82, 33.6824236478234)	(84, 33.555064869681196)	(86, 33.48530393149494)	(88, 33.58811984571281)	(90, 33.591974208797026)	(92, 33.52321663020335)	(94, 33.457374571249275)	(96, 33.38364464306199)	(98, 33.28708453610425)	(100, 32.27827120194552)
ERR579155_2	(1, 30.892430721421974)	(2, 30.90794229281412)	(3, 30.900073024416677)	(4, 34.52163432693287)	(5, 34.53172255181169)	(6, 34.60169015291119)	(7, 34.52974599297217)	(8, 34.53879081071772)	(9, 34.49316278459792)	(10, 34.51354921255973)	(12, 34.477535031329495)	(14, 36.49757866407859)	(16, 36.45287393180887)	(18, 36.45013729118435)	(20, 36.38391042377339)	(22, 36.31983497479352)	(24, 36.26410942337702)	(26, 36.21641494415789)	(28, 36.095352724949095)	(30, 36.06442205824409)	(32, 35.98979911390782)	(34, 35.89910795203332)	(36, 35.799054232584965)	(38, 35.68072026308741)	(40, 35.5231271760264)	(42, 35.3233064364466)	(44, 35.157043628935035)	(46, 35.08136407497956)	(48, 35.036035598596314)	(50, 34.90392283997795)	(52, 34.756815255267135)	(54, 34.602139125449725)	(56, 34.44243584105263)	(58, 34.233282733583515)	(60, 34.02959416438386)	(62, 33.828638509773796)	(64, 33.5904616146523)	(66, 33.367479519276955)	(68, 33.16623393807565)	(70, 32.96301411580458)	(72, 32.74323374062513)	(74, 32.512725670825645)	(76, 32.33193968869712)	(78, 32.150851340301706)	(80, 31.970851815591196)	(82, 32.08705352493172)	(84, 32.03294354705029)	(86, 31.96324536468053)	(88, 31.816030282395307)	(90, 31.766746781307276)	(92, 31.688605931906274)	(94, 31.630190300632343)	(96, 31.508787515964006)	(98, 31.368994636563436)	(100, 30.135514921889694)
